body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU974527	3	0	0	0	0	1	1	1	0	0	0	3	0	1	0	0	3	5	0	0	0	0	5	6	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	1	0	0	0	1	1	3	11	8	4	1	9	0	0	1	2	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	6	11	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	5	13	0	1	6	12	1	0	9	1	0	0	21	7	0	0	4	6	0	0	0	0	0	1	0	0	0	3	0	1	6	7	0	0	0	2	0	1	2	3	1	3	0	0	0	7	6	1	0	0	0	1	0	0	1	3	0	0	1	1	0	0	5	2	1	5	0	0	4	2	4	1	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	3	2	0	0	0	0	0	1	0	0	0	0	5	16	0	0	0	0	0	1
OTU9745277	1	1	2	3	4	23	0	0	0	0	2	6	0	0	0	1	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	17	2	0	1	6	10	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	18	2	1	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	8	0	0	0	0	1	6	10	26	0	0	9	26	0	0	4	6	0	0	0	0	2	8	5	11	0	0	1	5	4	61	11	41	12	24	18	2	1	0	0	0	3	1	0	3	0	0	0	0	3	21	0	9	0	0	1	2	1	6	0	0	1	0	0	2	47	44	2	1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	2	1	3	1	0	2	0	0	14	15	1	8	0	5	0	0	1	1	0	0	1	3	0	1	0	0	0	0	7	5	0	0	5	6	0	0	0	0	0	0
OTU9745279	0	0	0	0	0	0	2	1	0	0	0	0	0	0	6	0	0	1	0	0	0	1	0	0	5	0	5	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	34	0	1	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	5	4	0	0	0	0	2	1	0	0	0	0	1	1	0	0	3	0	0	0	0	0
OTU9745294	0	0	5	12	4	17	0	0	0	7	2	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	5	0	0	0	1	0	1	0	0	0	0	0	0	1	3	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU9745297	11	12	0	0	0	14	0	0	99	2	0	9	2	7	5	15	0	0	1	1	0	1	3	9	0	0	0	3	3	4	0	1	3	4	0	0	1	1	10	0	2	12	54	112	0	1	13	9	11	2	1	3	19	6	2	159	0	0	0	0	0	9	0	1	7	12	0	1	0	0	1	3	0	0	2	144	17	16	5	6	0	1	0	0	1	3	0	18	0	0	4	0	1	0	0	3	0	0	0	1	0	1	1	0	9	15	25	12	34	18	0	0	1	0	26	97	9	1	0	0	17	47	2	2	0	2	16	9	0	1	0	3	6	1	2	0	0	0	0	0	15	30	0	0	1	0	4	8	0	13	0	0	0	5	4	12	17	43	0	0	0	1	4	12	0	1	0	0	0	0	9	23	4	7	10	3	3	2	0	1	5	1	0	0	8	9	0	0	0	1	2	1	3	0	0	1	0	2	19	24	8	14	1	16	1	2	3	3	0	0	1	0	1	2	0	0	1	5	2	2	0	0	0	0	0	0	0	0	0	0
OTU9745303	1	4	0	0	1	0	0	0	62	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	17	0	3	17	11	5	3	0	0	0	1	0	1	0	0	22	51	0	31	131	161	29	338	0	0	0	1	15	9	9	17	1	3	0	10	2	0	0	0	7	0	0	1	0	0	17	147	2	27	2	0	0	5	1	3	2	7	0	2	0	0	4	0	0	0	18	18	0	0	1	26	3	0	0	1	0	0	2	0	0	0	0	0	0	0	12	32	54	52	3	13	0	0	15	27	0	8	0	5	0	2	0	0	0	0	80	3	1	3	0	0	0	4	8	45	0	2	0	0	4	0	42	31	0	0	3	11	0	4	79	77	37	28	0	6	8	2	54	40	0	8	0	0	0	0	0	2	0	4	0	0	0	0	34	19	0	1	0	0	9	11	0	3	39	27	0	0	4	6	2	0	0	2	3	0	0	10	33	15	0	0	6	55	23	21	2	4	13	0	2	24	0	1	10	178	1	0	1	0	6	1
OTU9745307	0	2	1	2	0	0	0	0	2	0	0	1	0	0	1	1	1	0	7	6	0	0	4	12	1	1	0	0	2	1	0	0	0	2	1	4	0	0	0	1	0	0	33	4	0	1	2	5	9	7	8	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	1	0	0	2	2	0	0	0	0	0	0	92	134	0	0	2	0	2	15	0	0	0	0	5	3	0	0	3	2	0	0	1	1	0	0	2	0	0	0	3	9	0	0	3	1	0	1	0	0	0	0	0	0	1	1	5	5	1	5	0	0	0	0	2	0	1	3	1	2	2	3	0	0	0	0	3	0	2	1	0	0	0	0	0	0	1	2	1	0	1	0	1	1	3	2	0	0	1	1	2	0	1	2	0	3	0	2	1	1	0	0	3	0	0	1	1	0	0	3	0	1	0	3	2	2	4	7	0	0	1	1	0	0	1	0	1	0	10	3	0	0	2	13	0	0	0	0	0	0
OTU9745310	2	0	1	2	32	288	2	0	37	131	28	114	19	203	5	3	0	0	6	4	0	2	4	9	0	1	3	0	9	2	0	0	3	12	1	0	0	0	1	0	2	3	21	6	2	6	7	5	1	0	2	2	188	55	20	438	0	0	3	1	0	10	0	4	44	63	1	3	0	0	2	11	0	1	5	19	1	5	3	2	0	4	1	1	2	10	4	21	0	0	5	1	2	0	2	20	0	0	0	1	5	12	9	6	13	14	5	7	2	0	4	3	0	0	22	87	2	0	4	6	2	7	1	2	0	3	6	2	5	9	1	8	11	4	1	4	0	0	1	0	3	17	0	0	0	0	1	6	0	4	0	1	0	1	4	2	1	20	1	2	0	0	2	8	1	0	0	1	0	0	2	0	3	7	0	0	5	1	0	1	10	13	0	0	1	0	0	0	1	2	7	10	8	1	0	7	20	48	19	19	3	4	0	1	3	1	13	17	1	0	0	0	16	39	4	4	0	1	9	1	0	0	7	2	0	0	0	5	0	1
OTU9745311	1	3	0	0	2	16	0	0	12	3	0	2	0	0	0	0	0	0	0	0	0	1	8	10	0	0	2	0	0	2	0	1	0	1	0	0	0	0	0	0	1	1	42	3	0	0	5	2	0	0	0	1	10	1	7	101	0	0	0	0	0	0	0	0	10	24	0	0	0	0	1	3	0	0	0	0	1	10	0	1	0	2	0	0	1	0	0	3	0	0	1	1	0	0	0	1	0	0	0	2	1	1	0	2	0	6	2	3	0	1	0	2	2	2	1	2	1	2	0	0	3	7	0	0	0	2	0	0	1	0	0	1	1	0	1	2	7	7	1	0	2	7	0	0	0	0	3	10	0	0	0	1	0	2	0	0	3	2	1	1	1	0	7	15	0	0	1	0	0	0	1	2	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	1	4	0	2	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	7	0	0	0	1	0	0
OTU9745314	0	1	0	2	0	0	5	2	0	0	0	2	0	0	0	0	4	0	1	5	0	0	0	0	0	1	0	0	2	0	0	1	0	0	3	19	0	0	0	0	2	1	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	2	3	3	0	0	1	1	1	0	0	3	0	0	0	0	0	2	1	3	0	0	2	0	0	3	0	0	1	1	0	0	0	1	3	0	0	0	8	2	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	33	115	0	3	4	7	0	0	2	4	0	0	0	1	1	1	0	1	2	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4	0	0	0	2	1	4	2	1	0	0	0	0	1	1	1	1	0	1	0	0	6	15	1	3	0	0	1	0
OTU9745321	0	0	0	0	0	4	0	0	2	1	1	3	1	7	0	0	0	0	0	0	0	0	1	4	0	0	0	0	3	1	0	0	2	2	0	0	0	0	0	0	0	0	1	3	0	0	2	14	0	0	1	2	14	3	0	7	0	0	0	1	0	2	0	0	20	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	4	0	0	0	0	3	3	1	3	0	0	3	1	1	0	0	1	0	0	0	1	0	1	4	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	3	0	0
OTU9745328	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1	4	10	0	1	0	0	8	3	0	0	2	5	0	0	0	1	1	0	0	0	36	8	0	0	9	4	0	1	1	0	74	30	39	257	0	0	2	1	1	9	0	0	107	156	0	2	0	0	1	34	0	0	1	21	1	2	0	4	0	1	0	2	0	4	20	36	0	0	2	1	5	1	0	7	0	0	0	4	4	5	7	6	2	10	2	5	4	4	1	1	0	0	6	41	0	0	2	10	2	5	0	1	0	1	0	0	0	1	0	3	5	1	0	1	0	0	0	1	1	6	0	0	0	1	50	89	0	3	11	18	0	2	2	0	1	6	0	1	0	0	10	37	0	0	0	0	0	0	0	1	1	0	4	7	0	1	0	2	2	2	0	0	3	5	0	0	0	2	1	0	2	0	0	0	3	4	2	0	0	0	0	1	1	3	2	5	0	0	0	0	1	6	0	0	0	5	4	6	0	0	0	5	0	0	1	3	0	0
OTU974533	0	0	2	0	0	0	1	1	0	2	0	0	0	2	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	4	3	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	3	7	2	0	0	2	0	1	2	1	1	2	1	1	0	0	4	0	0	0	1	0	1	0	0	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	1	0	2	0	0	0	0	0	1	1	0	0	1	0	13	0	1	0	0	0	0
OTU9745337	0	0	0	1	1	30	0	0	7	12	2	7	2	7	0	9	0	0	30	8	1	9	8	7	0	2	2	1	3	0	0	2	0	3	0	0	0	0	3	0	1	4	29	6	1	19	2	6	1	0	0	2	17	9	15	174	1	0	0	0	0	1	0	7	30	63	0	0	0	0	1	20	0	0	1	7	0	1	4	1	0	2	0	1	2	10	4	22	0	0	3	0	2	2	0	7	0	0	0	4	1	1	0	0	0	2	10	2	2	3	3	12	5	3	5	29	0	2	1	0	0	0	0	0	0	1	6	6	10	10	0	1	0	1	2	8	2	3	0	0	5	15	0	0	0	1	8	27	0	2	1	8	0	2	1	1	2	18	1	6	0	0	2	10	0	0	0	0	0	0	2	3	7	18	7	3	17	11	0	2	2	3	0	0	2	2	0	0	0	1	4	2	1	0	0	1	2	6	9	1	0	0	0	11	4	1	3	0	0	0	0	0	3	2	0	0	0	0	15	7	0	0	0	1	0	0	0	1	0	0
OTU9745345	0	0	0	0	0	8	0	1	19	9	0	6	1	4	0	1	0	0	2	0	0	2	2	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	6	3	0	2	0	0	0	0	0	0	9	1	0	2	0	0	0	0	0	3	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	3	2	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	6	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	2	1	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	3	1	3	0	0	0	3	0	0	0	0	0	0	1	2	2	6	1	0	2	6	0	0	4	6	0	0	0	0	1	1	0	3	2	1	0	0	0	1	1	1	4	2	1	0	1	3	0	1	1	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU9745350	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	1	1	0	2	2	3	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0
OTU9745358	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	12	19	2	1	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	14	1	0	0	0	3	3	4	6	12	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	16	33	0	0	1	0	3	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	2	1	2	0	0	3	0	0	0	0	1	1	0	1	1	2	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	3	1	0	0	1	6	0	0	0	0	0	0
OTU9745362	2	1	0	0	2	13	0	0	45	8	0	3	1	2	2	4	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	3	3	0	0	0	0	0	0	0	0	5	14	0	0	3	4	0	1	0	1	6	3	1	7	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	1	0	0	0	27	1	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0	1	0	0	1	1	3	4	17	0	0	0	1	0	1	0	1	0	0	3	2	0	0	0	5	2	0	0	0	0	0	0	0	1	2	0	0	0	0	1	3	1	1	0	0	0	0	0	0	1	14	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU9745365	12	21	22	24	15	150	1	0	87	5	7	28	0	2	9	6	2	4	10	12	4	4	67	336	3	5	13	3	15	16	4	2	8	12	10	17	52	26	132	37	9	2	460	26	0	1	8	4	86	103	47	75	26	1	1	8	14	11	2	42	1	11	0	0	4	4	0	9	0	0	0	0	0	3	1	27	40	123	11	86	5	6	0	1	11	10	1	14	0	0	1	0	1063	2576	0	1	4	4	5	87	0	1	8	4	133	180	25	11	14	28	12	8	4	7	1	10	44	17	3	8	26	49	16	23	16	20	19	36	1	2	0	2	13	14	22	29	91	86	27	44	24	18	2	3	4	1	10	54	6	5	34	23	0	8	37	12	19	40	23	5	16	21	5	36	8	0	13	59	12	86	24	28	32	17	309	156	3	1	8	28	65	57	24	21	24	22	23	10	3	19	9	23	138	20	19	34	7	1	11	29	88	73	34	95	17	11	75	55	4	1	13	47	11	18	18	27	2	1	132	29	0	1	38	82	0	0	2	0	2	0
OTU9745366	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	16	56	1	1	0	0	6	3	0	0	1	5	0	4	0	0	0	0	0	0	80	5	0	0	0	0	1	0	0	0	1	2	0	8	1	0	2	11	0	1	0	0	2	1	0	6	0	0	0	0	0	7	5	51	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	5	0	0	0	0	0	0	0	0	0	1	0	1	15	9	0	0	0	0	0	0	7	16	0	0	3	4	0	0	7	12	0	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1
OTU9745372	3	1	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	14	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	44	1	0	0	13	9	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	3	33	4	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	4	13	3	5	0	0	0	0	1	6	0	0	10	14	0	0	5	7	1	0	0	0	1	2	0	2	0	0	2	0	0	8	32	82	2	5	3	1	0	0	0	0	4	17	0	2	0	0	0	0	0	3	0	1	0	0	0	0	1	3	0	0	1	1	0	1	8	16	1	1	2	2	1	0	0	4	6	0	0	1	2	1	0	0	0	2	3	5	2	0	0	0	0	0	2	1	0	0	1	7	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	12	19	0	0	0	0	0	0
OTU9745379	7	102	3	1	0	0	2	1	3	1	0	2	0	1	0	0	3	16	13	25	0	0	1	0	6	14	0	0	39	58	0	0	12	4	24	49	0	0	4	1	1	0	0	0	1	25	1	94	43	50	1	8	0	0	0	0	14	29	29	19	3	14	2	14	9	0	0	5	4	5	2	1	0	2	5	35	0	2	3	7	0	14	7	1	67	24	0	0	4	5	54	6	0	0	3	8	14	44	18	42	3	2	1	3	27	33	4	0	9	47	0	0	1	1	13	48	140	36	12	10	1	8	71	64	2	16	0	20	5	9	0	0	39	123	27	13	0	0	2	7	137	38	2	3	40	31	1	15	4	4	8	2	0	2	0	14	0	1	17	34	16	27	3	15	5	8	80	62	1	10	63	18	23	15	0	1	2	31	2	9	0	0	44	64	1	5	0	0	1	1	18	31	0	49	0	0	9	111	4	0	76	172	0	1	0	1	28	29	18	34	50	82	305	160	50	133	2	8	16	43	9	9	27	115	15	28	3	3	15	18
OTU9745396	1	0	0	0	2	10	0	0	0	1	1	6	3	6	5	44	0	4	6	3	9	6	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	36	4	1	5	3	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	3	1	1	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0	2	1	2	0	2	1	0	0	0	1	0	0	0	6	0	0	0	0	2	3	0	1	0	0	0	0	0	7	2	3	1	1	1	2	0	0	1	0	1	6	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	3	1	1	0	0	1	0	0	1	1	0	0	0	3	4	4	1	0	0	3	0	0	0	0	1	0	1	1	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
OTU9745412	0	1	0	0	0	5	0	0	0	0	0	1	0	2	6	20	0	0	6	1	0	1	0	1	0	2	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	2	12	0	1	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	4	2	0	2	2	0	0	0	1	0	0	0	0	0	1	1	6	0	0	0	0	4	3	1	0	0	1	3	1	0	0	1	1	0	0	2	1	0	0	0	0	3	2	0	6	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	1	1	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
OTU9745413	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	3	2	0	0	1	1	0	1	0	0	1	0	2	15	0	0	1	0	0	2	0	1	2	7	1	11	0	0	0	0	0	4	1	11	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	3	1	5	3	0	0	2	5	0	0	0	0	1	0	1	12	0	0	2	2	0	1	2	2	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
